,prdtypecode
69629.0,2705
69630.0,2585
69631.0,2220
69632.0,1140
69633.0,1320
69634.0,2220
69635.0,2583
69636.0,2522
69637.0,2403
69638.0,2705
69639.0,1302
69640.0,40
69641.0,1560
69642.0,2583
69643.0,1560
69644.0,2522
69645.0,2462
69646.0,1280
69647.0,1300
69648.0,2403
69649.0,1560
69650.0,1280
69651.0,1920
69652.0,2522
69653.0,2522
69654.0,40
69655.0,1300
69656.0,1280
69657.0,1280
69658.0,1140
69659.0,2583
69660.0,1160
69661.0,1140
69662.0,1300
69663.0,1560
69664.0,1300
69665.0,1280
69666.0,2522
69667.0,50
69668.0,1280
69669.0,1920
69670.0,2583
69671.0,2060
69672.0,2403
69673.0,1281
69674.0,1300
69675.0,2582
69676.0,1280
69677.0,1160
69678.0,1560
69679.0,1320
69680.0,40
69681.0,1280
69682.0,2280
69683.0,2705
69684.0,2705
69685.0,2220
69686.0,1160
69687.0,1920
69688.0,1140
69689.0,1300
69690.0,2583
69691.0,2583
69692.0,1280
69693.0,2522
69694.0,2280
69695.0,1320
69696.0,1320
69697.0,2060
69698.0,2403
69699.0,2522
69700.0,2060
69701.0,1160
69702.0,40
69703.0,1160
69704.0,2522
69705.0,1320
69706.0,1300
69707.0,60
69708.0,2585
69709.0,2220
69710.0,1560
69711.0,2280
69712.0,2403
69713.0,1560
69714.0,2582
69715.0,2522
69716.0,2522
69717.0,2060
69718.0,1140
69719.0,1300
69720.0,50
69721.0,2462
69722.0,40
69723.0,2280
69724.0,1920
69725.0,1940
69726.0,1140
69727.0,2522
69728.0,1920
69729.0,1280
69730.0,2705
69731.0,1920
69732.0,2583
69733.0,1920
69734.0,2583
69735.0,1280
69736.0,1560
69737.0,2522
69738.0,1160
69739.0,2060
69740.0,50
69741.0,1920
69742.0,1140
69743.0,2280
69744.0,40
69745.0,40
69746.0,2403
69747.0,2220
69748.0,1940
69749.0,2705
69750.0,2280
69751.0,2705
69752.0,2582
69753.0,10
69754.0,1160
69755.0,2905
69756.0,2403
69757.0,1302
69758.0,1560
69759.0,2280
69760.0,1180
69761.0,2705
69762.0,1281
69763.0,1281
69764.0,2060
69765.0,1280
69766.0,1302
69767.0,2583
69768.0,1300
69769.0,1140
69770.0,1280
69771.0,1320
69772.0,2583
69773.0,1140
69774.0,2280
69775.0,2522
69776.0,2462
69777.0,40
69778.0,1280
69779.0,1300
69780.0,2582
69781.0,2060
69782.0,2403
69783.0,40
69784.0,2583
69785.0,2705
69786.0,2280
69787.0,2585
69788.0,2280
69789.0,1300
69790.0,2403
69791.0,2060
69792.0,1920
69793.0,2403
69794.0,50
69795.0,10
69796.0,2403
69797.0,2403
69798.0,2705
69799.0,2280
69800.0,1160
69801.0,1300
69802.0,2060
69803.0,1920
69804.0,2522
69805.0,1560
69806.0,1920
69807.0,2582
69808.0,2462
69809.0,1920
69810.0,2280
69811.0,2403
69812.0,2060
69813.0,2585
69814.0,1280
69815.0,1160
69816.0,1560
69817.0,2403
69818.0,1280
69819.0,2905
69820.0,2403
69821.0,2280
69822.0,1281
69823.0,1560
69824.0,1920
69825.0,2403
69826.0,2582
69827.0,2522
69828.0,2583
69829.0,1302
69830.0,1160
69831.0,2060
69832.0,2403
69833.0,50
69834.0,1300
69835.0,2583
69836.0,1300
69837.0,1280
69838.0,2060
69839.0,2583
69840.0,1281
69841.0,2280
69842.0,1560
69843.0,2060
69844.0,2583
69845.0,1920
69846.0,50
69847.0,2403
69848.0,40
69849.0,10
69850.0,1320
69851.0,2280
69852.0,1560
69853.0,2585
69854.0,40
69855.0,2403
69856.0,2403
69857.0,2583
69858.0,1280
69859.0,2583
69860.0,2060
69861.0,2280
69862.0,1302
69863.0,2522
69864.0,2582
69865.0,2582
69866.0,1180
69867.0,2522
69868.0,1300
69869.0,2583
69870.0,1160
69871.0,50
69872.0,40
69873.0,1281
69874.0,2583
69875.0,2060
69876.0,2280
69877.0,2705
69878.0,2403
69879.0,50
69880.0,1920
69881.0,2280
69882.0,1560
69883.0,2583
69884.0,2585
69885.0,2583
69886.0,2583
69887.0,2280
69888.0,1140
69889.0,2583
69890.0,1180
69891.0,2522
69892.0,2905
69893.0,2403
69894.0,1160
69895.0,10
69896.0,2060
69897.0,2060
69898.0,2522
69899.0,2522
69900.0,2583
69901.0,1280
69902.0,1160
69903.0,10
69904.0,10
69905.0,1280
69906.0,2522
69907.0,1140
69908.0,2705
69909.0,10
69910.0,2705
69911.0,2583
69912.0,1320
69913.0,1301
69914.0,1160
69915.0,1560
69916.0,2705
69917.0,2705
69918.0,50
69919.0,2905
69920.0,2280
69921.0,2583
69922.0,2060
69923.0,1280
69924.0,1160
69925.0,2462
69926.0,2583
69927.0,1560
69928.0,1300
69929.0,1560
69930.0,1160
69931.0,2585
69932.0,1560
69933.0,1940
69934.0,2220
69935.0,10
69936.0,2583
69937.0,2060
69938.0,2582
69939.0,1280
69940.0,2583
69941.0,2582
69942.0,2403
69943.0,1300
69944.0,2403
69945.0,40
69946.0,2220
69947.0,1920
69948.0,1300
69949.0,40
69950.0,2280
69951.0,60
69952.0,2585
69953.0,50
69954.0,2705
69955.0,2582
69956.0,1300
69957.0,1301
69958.0,2462
69959.0,1281
69960.0,1920
69961.0,2522
69962.0,1920
69963.0,1160
69964.0,40
69965.0,2583
69966.0,1920
69967.0,2582
69968.0,1920
69969.0,1302
69970.0,1302
69971.0,2403
69972.0,1140
69973.0,2905
69974.0,1560
69975.0,2583
69976.0,2403
69977.0,1300
69978.0,2583
69979.0,40
69980.0,1560
69981.0,1281
69982.0,2522
69983.0,2280
69984.0,2522
69985.0,2060
69986.0,2060
69987.0,2280
69988.0,10
69989.0,2522
69990.0,2060
69991.0,2280
69992.0,40
69993.0,1560
69994.0,1280
69995.0,1560
69996.0,2522
69997.0,2060
69998.0,2403
69999.0,2403
70000.0,2403
70001.0,2060
70002.0,1140
70003.0,2905
70004.0,2583
70005.0,2462
70006.0,2583
70007.0,2583
70008.0,1160
70009.0,40
70010.0,10
70011.0,2403
70012.0,2220
70013.0,1140
70014.0,2583
70015.0,2462
70016.0,1560
70017.0,1920
70018.0,1920
70019.0,1281
70020.0,1300
70021.0,2522
70022.0,1300
70023.0,1160
70024.0,2905
70025.0,1280
70026.0,2403
70027.0,2280
70028.0,2585
70029.0,1560
70030.0,1320
70031.0,1920
70032.0,1302
70033.0,1560
70034.0,1560
70035.0,1302
70036.0,2583
70037.0,1280
70038.0,1300
70039.0,40
70040.0,40
70041.0,10
70042.0,2905
70043.0,2403
70044.0,2280
70045.0,1280
70046.0,1300
70047.0,2582
70048.0,1280
70049.0,1920
70050.0,2582
70051.0,2582
70052.0,2582
70053.0,1300
70054.0,1300
70055.0,2583
70056.0,2583
70057.0,2583
70058.0,1160
70059.0,1560
70060.0,2280
70061.0,2582
70062.0,1320
70063.0,10
70064.0,2060
70065.0,1320
70066.0,2585
70067.0,2060
70068.0,2585
70069.0,2705
70070.0,2583
70071.0,2705
70072.0,1280
70073.0,2060
70074.0,2583
70075.0,2583
70076.0,1560
70077.0,40
70078.0,1302
70079.0,2582
70080.0,2585
70081.0,1280
70082.0,1560
70083.0,1560
70084.0,1300
70085.0,1140
70086.0,1280
70087.0,2280
70088.0,1560
70089.0,2280
70090.0,1940
70091.0,1300
70092.0,1300
70093.0,2583
70094.0,1920
70095.0,2583
70096.0,1560
70097.0,1560
70098.0,2280
70099.0,2905
70100.0,50
70101.0,1300
70102.0,2582
70103.0,1160
70104.0,1302
70105.0,2060
70106.0,1140
70107.0,2462
70108.0,2060
70109.0,10
70110.0,2583
70111.0,2522
70112.0,2522
70113.0,1180
70114.0,2403
70115.0,2462
70116.0,40
70117.0,1940
70118.0,10
70119.0,2522
70120.0,2280
70121.0,1160
70122.0,1300
70123.0,1560
70124.0,1560
70125.0,2522
70126.0,2060
70127.0,1140
70128.0,2582
70129.0,1300
70130.0,2060
70131.0,2705
70132.0,2060
70133.0,1560
70134.0,1281
70135.0,2705
70136.0,1160
70137.0,10
70138.0,10
70139.0,2585
70140.0,1920
70141.0,2583
70142.0,1560
70143.0,1160
70144.0,2585
70145.0,1281
70146.0,2583
70147.0,2582
70148.0,1160
70149.0,2585
70150.0,1320
70151.0,1280
70152.0,2583
70153.0,1280
70154.0,2280
70155.0,2403
70156.0,1300
70157.0,1302
70158.0,2705
70159.0,1560
70160.0,2462
70161.0,2582
70162.0,2582
70163.0,1560
70164.0,1320
70165.0,50
70166.0,2583
70167.0,2522
70168.0,1920
70169.0,2583
70170.0,1281
70171.0,1560
70172.0,2522
70173.0,2060
70174.0,2582
70175.0,2522
70176.0,1560
70177.0,2060
70178.0,2582
70179.0,2220
70180.0,40
70181.0,10
70182.0,1920
70183.0,2583
70184.0,2403
70185.0,1320
70186.0,1560
70187.0,2705
70188.0,1160
70189.0,2403
70190.0,1160
70191.0,1920
70192.0,10
70193.0,1280
70194.0,1281
70195.0,1920
70196.0,2280
70197.0,1302
70198.0,2462
70199.0,50
70200.0,1300
70201.0,2462
70202.0,60
70203.0,1160
70204.0,1140
70205.0,1940
70206.0,2583
70207.0,1920
70208.0,2583
70209.0,2583
70210.0,1281
70211.0,2585
70212.0,1300
70213.0,1281
70214.0,2522
70215.0,2280
70216.0,1160
70217.0,1301
70218.0,2583
70219.0,1302
70220.0,2060
70221.0,2583
70222.0,1281
70223.0,1320
70224.0,2280
70225.0,2060
70226.0,1160
70227.0,1320
70228.0,1160
70229.0,2583
70230.0,2583
70231.0,2280
70232.0,1280
70233.0,2705
70234.0,2060
70235.0,2403
70236.0,1300
70237.0,50
70238.0,1920
70239.0,2403
70240.0,1160
70241.0,2582
70242.0,1320
70243.0,1560
70244.0,1302
70245.0,2462
70246.0,2705
70247.0,1920
70248.0,1302
70249.0,2280
70250.0,2583
70251.0,1320
70252.0,1320
70253.0,2280
70254.0,2060
70255.0,2403
70256.0,1280
70257.0,2705
70258.0,1560
70259.0,2705
70260.0,1140
70261.0,2705
70262.0,1160
70263.0,2522
70264.0,2403
70265.0,1300
70266.0,2583
70267.0,1300
70268.0,1300
70269.0,2280
70270.0,1560
70271.0,2060
70272.0,10
70273.0,2280
70274.0,1560
70275.0,1300
70276.0,1560
70277.0,2522
70278.0,1320
70279.0,2585
70280.0,2583
70281.0,2280
70282.0,1281
70283.0,2583
70284.0,1160
70285.0,2522
70286.0,2403
70287.0,2060
70288.0,2582
70289.0,2705
70290.0,2705
70291.0,10
70292.0,2582
70293.0,2582
70294.0,2583
70295.0,1560
70296.0,2583
70297.0,2583
70298.0,2280
70299.0,1160
70300.0,2585
70301.0,2582
70302.0,2583
70303.0,2522
70304.0,2280
70305.0,1281
70306.0,2905
70307.0,2522
70308.0,1560
70309.0,2060
70310.0,1320
70311.0,2060
70312.0,1920
70313.0,1940
70314.0,1280
70315.0,40
70316.0,2705
70317.0,2060
70318.0,1300
70319.0,2582
70320.0,2585
70321.0,2522
70322.0,2522
70323.0,1160
70324.0,1280
70325.0,1280
70326.0,2403
70327.0,1920
70328.0,1160
70329.0,1160
70330.0,50
70331.0,1320
70332.0,1160
70333.0,1301
70334.0,2403
70335.0,2522
70336.0,1280
70337.0,10
70338.0,1560
70339.0,1280
70340.0,2583
70341.0,1302
70342.0,1281
70343.0,2583
70344.0,1140
70345.0,50
70346.0,1300
70347.0,2403
70348.0,1160
70349.0,2403
70350.0,2060
70351.0,1920
70352.0,1920
70353.0,1302
70354.0,2280
70355.0,1300
70356.0,2403
70357.0,2280
70358.0,1940
70359.0,2585
70360.0,10
70361.0,2522
70362.0,1280
70363.0,1920
70364.0,1280
70365.0,2403
70366.0,2583
70367.0,2905
70368.0,2403
70369.0,1280
70370.0,40
70371.0,2280
70372.0,2582
70373.0,1140
70374.0,2462
70375.0,2403
70376.0,2280
70377.0,2705
70378.0,2705
70379.0,2583
70380.0,2220
70381.0,2280
70382.0,2403
70383.0,2585
70384.0,2060
70385.0,2583
70386.0,1920
70387.0,2403
70388.0,2582
70389.0,10
70390.0,1940
70391.0,2583
70392.0,2403
70393.0,1160
70394.0,1160
70395.0,2705
70396.0,2403
70397.0,1160
70398.0,2583
70399.0,1300
70400.0,1140
70401.0,1560
70402.0,10
70403.0,2583
70404.0,2280
70405.0,40
70406.0,2280
70407.0,1320
70408.0,40
70409.0,2220
70410.0,2280
70411.0,1281
70412.0,2705
70413.0,1301
70414.0,2060
70415.0,2705
70416.0,1160
70417.0,1920
70418.0,2583
70419.0,1280
70420.0,1320
70421.0,2403
70422.0,2462
70423.0,2462
70424.0,1280
70425.0,2583
70426.0,10
70427.0,1140
70428.0,2583
70429.0,1920
70430.0,2522
70431.0,1160
70432.0,1301
70433.0,2522
70434.0,1280
70435.0,2583
70436.0,1940
70437.0,1300
70438.0,10
70439.0,2462
70440.0,1140
70441.0,2220
70442.0,2583
70443.0,1300
70444.0,1160
70445.0,1920
70446.0,1180
70447.0,10
70448.0,2522
70449.0,50
70450.0,1280
70451.0,1160
70452.0,2585
70453.0,1300
70454.0,1920
70455.0,2583
70456.0,2583
70457.0,40
70458.0,1281
70459.0,2583
70460.0,1301
70461.0,1560
70462.0,40
70463.0,2403
70464.0,1920
70465.0,50
70466.0,1281
70467.0,40
70468.0,50
70469.0,40
70470.0,2280
70471.0,1302
70472.0,2522
70473.0,1280
70474.0,2060
70475.0,2522
70476.0,50
70477.0,10
70478.0,1302
70479.0,1280
70480.0,2462
70481.0,2583
70482.0,2522
70483.0,2522
70484.0,10
70485.0,2583
70486.0,1281
70487.0,2585
70488.0,1280
70489.0,1280
70490.0,2280
70491.0,2060
70492.0,1280
70493.0,2403
70494.0,2522
70495.0,10
70496.0,1320
70497.0,60
70498.0,1160
70499.0,10
70500.0,10
70501.0,1300
70502.0,2522
70503.0,2705
70504.0,1920
70505.0,40
70506.0,1300
70507.0,2583
70508.0,2462
70509.0,1280
70510.0,2583
70511.0,2582
70512.0,1320
70513.0,1160
70514.0,2280
70515.0,2403
70516.0,2522
70517.0,1301
70518.0,2583
70519.0,1560
70520.0,1281
70521.0,50
70522.0,40
70523.0,2280
70524.0,1920
70525.0,1320
70526.0,1160
70527.0,2582
70528.0,2583
70529.0,2522
70530.0,2583
70531.0,2583
70532.0,1140
70533.0,1920
70534.0,1560
70535.0,2522
70536.0,2585
70537.0,2583
70538.0,1180
70539.0,1920
70540.0,1300
70541.0,2280
70542.0,1180
70543.0,40
70544.0,2583
70545.0,2403
70546.0,1300
70547.0,10
70548.0,1560
70549.0,2583
70550.0,2280
70551.0,10
70552.0,2403
70553.0,1140
70554.0,2583
70555.0,1300
70556.0,2905
70557.0,2585
70558.0,1920
70559.0,2582
70560.0,1300
70561.0,1920
70562.0,2280
70563.0,10
70564.0,1560
70565.0,1320
70566.0,1160
70567.0,10
70568.0,2583
70569.0,1560
70570.0,1320
70571.0,1280
70572.0,2060
70573.0,1280
70574.0,1160
70575.0,10
70576.0,1140
70577.0,2280
70578.0,2522
70579.0,2583
70580.0,1300
70581.0,2583
70582.0,2060
70583.0,2060
70584.0,1160
70585.0,1560
70586.0,1180
70587.0,1920
70588.0,40
70589.0,2583
70590.0,2583
70591.0,2905
70592.0,1560
70593.0,2905
70594.0,1281
70595.0,2583
70596.0,2403
70597.0,2522
70598.0,2522
70599.0,1280
70600.0,2060
70601.0,2583
70602.0,10
70603.0,2280
70604.0,1320
70605.0,1140
70606.0,2522
70607.0,2583
70608.0,40
70609.0,1560
70610.0,2582
70611.0,2583
70612.0,2280
70613.0,1300
70614.0,2462
70615.0,1940
70616.0,2585
70617.0,1560
70618.0,2280
70619.0,2583
70620.0,2280
70621.0,2403
70622.0,2403
70623.0,2582
70624.0,1302
70625.0,2060
70626.0,2403
70627.0,1920
70628.0,2280
70629.0,1320
70630.0,60
70631.0,1281
70632.0,2585
70633.0,1140
70634.0,1560
70635.0,2905
70636.0,1302
70637.0,2582
70638.0,1920
70639.0,10
70640.0,1940
70641.0,2280
70642.0,2583
70643.0,1302
70644.0,2462
70645.0,1560
70646.0,2585
70647.0,2060
70648.0,2583
70649.0,1300
70650.0,2705
70651.0,1302
70652.0,1560
70653.0,2280
70654.0,1560
70655.0,2403
70656.0,60
70657.0,2705
70658.0,2583
70659.0,1280
70660.0,1560
70661.0,2522
70662.0,2060
70663.0,1302
70664.0,2403
70665.0,2585
70666.0,1160
70667.0,1160
70668.0,2280
70669.0,2060
70670.0,2585
70671.0,2583
70672.0,2220
70673.0,1920
70674.0,1320
70675.0,1560
70676.0,1302
70677.0,1920
70678.0,50
70679.0,1560
70680.0,2403
70681.0,2522
70682.0,1300
70683.0,10
70684.0,2583
70685.0,1560
70686.0,2403
70687.0,1300
70688.0,2705
70689.0,2583
70690.0,1300
70691.0,2905
70692.0,1280
70693.0,1280
70694.0,1160
70695.0,1560
70696.0,1300
70697.0,2280
70698.0,2585
70699.0,1160
70700.0,2462
70701.0,1280
70702.0,2522
70703.0,2060
70704.0,2583
70705.0,2583
70706.0,2060
70707.0,2583
70708.0,2705
70709.0,1920
70710.0,1302
70711.0,2583
70712.0,1320
70713.0,2583
70714.0,1140
70715.0,1280
70716.0,1302
70717.0,2583
70718.0,40
70719.0,1300
70720.0,2060
70721.0,1560
70722.0,1300
70723.0,1160
70724.0,1300
70725.0,1560
70726.0,1281
70727.0,2220
70728.0,1140
70729.0,1560
70730.0,2462
70731.0,1920
70732.0,2522
70733.0,2522
70734.0,2705
70735.0,1280
70736.0,1280
70737.0,1301
70738.0,1560
70739.0,2403
70740.0,1300
70741.0,2582
70742.0,1140
70743.0,1180
70744.0,1920
70745.0,1300
70746.0,1160
70747.0,2522
70748.0,2582
70749.0,1560
70750.0,2280
70751.0,1560
70752.0,1280
70753.0,2583
70754.0,2462
70755.0,2060
70756.0,2522
70757.0,1180
70758.0,1140
70759.0,2583
70760.0,2583
70761.0,2060
70762.0,2522
70763.0,2705
70764.0,1281
70765.0,1160
70766.0,40
70767.0,1300
70768.0,2583
70769.0,1280
70770.0,1920
70771.0,2585
70772.0,50
70773.0,1300
70774.0,1160
70775.0,1281
70776.0,2522
70777.0,2280
70778.0,2705
70779.0,40
70780.0,2585
70781.0,1280
70782.0,2583
70783.0,2403
70784.0,2705
70785.0,1920
70786.0,1280
70787.0,2060
70788.0,2705
70789.0,2060
70790.0,2060
70791.0,40
70792.0,2583
70793.0,10
70794.0,2522
70795.0,1281
70796.0,2522
70797.0,1300
70798.0,2060
70799.0,60
70800.0,10
70801.0,50
70802.0,1940
70803.0,10
70804.0,1301
70805.0,1302
70806.0,40
70807.0,2583
70808.0,1301
70809.0,2583
70810.0,2280
70811.0,2522
70812.0,1281
70813.0,1301
70814.0,1560
70815.0,1560
70816.0,2585
70817.0,2522
70818.0,2583
70819.0,1302
70820.0,2060
70821.0,2403
70822.0,40
70823.0,1320
70824.0,2583
70825.0,1280
70826.0,2582
70827.0,2462
70828.0,2705
70829.0,1300
70830.0,2060
70831.0,2280
70832.0,2403
70833.0,2583
70834.0,50
70835.0,2583
70836.0,1280
70837.0,1560
70838.0,1302
70839.0,2280
70840.0,2403
70841.0,1160
70842.0,2522
70843.0,2583
70844.0,1280
70845.0,2522
70846.0,1180
70847.0,1920
70848.0,1140
70849.0,2280
70850.0,2583
70851.0,10
70852.0,1560
70853.0,1300
70854.0,1160
70855.0,2585
70856.0,2583
70857.0,40
70858.0,1300
70859.0,1280
70860.0,2220
70861.0,1300
70862.0,1280
70863.0,1140
70864.0,1560
70865.0,1940
70866.0,1281
70867.0,2583
70868.0,2060
70869.0,2583
70870.0,10
70871.0,1320
70872.0,1560
70873.0,2403
70874.0,2462
70875.0,1301
70876.0,2280
70877.0,2583
70878.0,2522
70879.0,40
70880.0,2060
70881.0,1320
70882.0,1180
70883.0,1160
70884.0,10
70885.0,1140
70886.0,2060
70887.0,2582
70888.0,1320
70889.0,2705
70890.0,1180
70891.0,2583
70892.0,2522
70893.0,2583
70894.0,2583
70895.0,2583
70896.0,1560
70897.0,1160
70898.0,10
70899.0,1300
70900.0,2583
70901.0,1560
70902.0,2583
70903.0,1300
70904.0,1302
70905.0,1302
70906.0,2403
70907.0,2705
70908.0,1160
70909.0,2583
70910.0,1140
70911.0,1300
70912.0,1160
70913.0,2585
70914.0,50
70915.0,2522
70916.0,2583
70917.0,2280
70918.0,2582
70919.0,2583
70920.0,2280
70921.0,2403
70922.0,2583
70923.0,2705
70924.0,1320
70925.0,1560
70926.0,1280
70927.0,2522
70928.0,1300
70929.0,1320
70930.0,2403
70931.0,60
70932.0,2280
70933.0,40
70934.0,2705
70935.0,2522
70936.0,40
70937.0,2060
70938.0,2583
70939.0,10
70940.0,40
70941.0,2522
70942.0,2705
70943.0,2583
70944.0,40
70945.0,2060
70946.0,1280
70947.0,2403
70948.0,2403
70949.0,1160
70950.0,2585
70951.0,2583
70952.0,2585
70953.0,10
70954.0,50
70955.0,2583
70956.0,2583
70957.0,2280
70958.0,1281
70959.0,1560
70960.0,2403
70961.0,2583
70962.0,2583
70963.0,40
70964.0,1140
70965.0,1281
70966.0,1300
70967.0,1140
70968.0,2522
70969.0,2522
70970.0,2585
70971.0,10
70972.0,1300
70973.0,1560
70974.0,2522
70975.0,1300
70976.0,60
70977.0,1280
70978.0,2060
70979.0,2585
70980.0,1140
70981.0,1920
70982.0,10
70983.0,2403
70984.0,50
70985.0,2403
70986.0,2060
70987.0,2583
70988.0,1160
70989.0,2585
70990.0,2220
70991.0,2585
70992.0,2583
70993.0,2522
70994.0,2403
70995.0,2060
70996.0,1560
70997.0,2060
70998.0,2583
70999.0,2280
71000.0,1302
71001.0,1160
71002.0,1300
71003.0,2585
71004.0,2060
71005.0,10
71006.0,2060
71007.0,2280
71008.0,1560
71009.0,2220
71010.0,2583
71011.0,1281
71012.0,1160
71013.0,1300
71014.0,2583
71015.0,2280
71016.0,2905
71017.0,2280
71018.0,2403
71019.0,50
71020.0,1560
71021.0,1160
71022.0,2585
71023.0,1280
71024.0,1281
71025.0,1281
71026.0,2705
71027.0,2705
71028.0,1320
71029.0,1560
71030.0,1560
71031.0,1160
71032.0,2583
71033.0,1320
71034.0,1560
71035.0,2705
71036.0,1160
71037.0,1302
71038.0,2403
71039.0,2583
71040.0,1280
71041.0,1301
71042.0,1920
71043.0,1920
71044.0,2280
71045.0,2280
71046.0,2582
71047.0,10
71048.0,10
71049.0,2220
71050.0,10
71051.0,2583
71052.0,1920
71053.0,2583
71054.0,1281
71055.0,1560
71056.0,2060
71057.0,1320
71058.0,2705
71059.0,1940
71060.0,1920
71061.0,1560
71062.0,2585
71063.0,2705
71064.0,2583
71065.0,1300
71066.0,1300
71067.0,2462
71068.0,2583
71069.0,2582
71070.0,1280
71071.0,1281
71072.0,2582
71073.0,2585
71074.0,1300
71075.0,2583
71076.0,2705
71077.0,50
71078.0,2583
71079.0,2583
71080.0,2585
71081.0,1280
71082.0,1160
71083.0,2583
71084.0,10
71085.0,1302
71086.0,1281
71087.0,1560
71088.0,1300
71089.0,2583
71090.0,2583
71091.0,2585
71092.0,2060
71093.0,1300
71094.0,2403
71095.0,1281
71096.0,1280
71097.0,2220
71098.0,2060
71099.0,1301
71100.0,40
71101.0,1160
71102.0,1280
71103.0,1300
71104.0,1320
71105.0,2060
71106.0,2522
71107.0,1281
71108.0,1280
71109.0,2705
71110.0,10
71111.0,1940
71112.0,1180
71113.0,1920
71114.0,2583
71115.0,2403
71116.0,2060
71117.0,10
71118.0,1920
71119.0,1140
71120.0,1302
71121.0,2060
71122.0,40
71123.0,2060
71124.0,1920
71125.0,1160
71126.0,40
71127.0,2582
71128.0,60
71129.0,2583
71130.0,1560
71131.0,1560
71132.0,1920
71133.0,2522
71134.0,1180
71135.0,1320
71136.0,1300
71137.0,1320
71138.0,1560
71139.0,2583
71140.0,2705
71141.0,1302
71142.0,1280
71143.0,2705
71144.0,2462
71145.0,2585
71146.0,2280
71147.0,2583
71148.0,2060
71149.0,1320
71150.0,2705
71151.0,1300
71152.0,2403
71153.0,1920
71154.0,1160
71155.0,1300
71156.0,2280
71157.0,1560
71158.0,1560
71159.0,1281
71160.0,2583
71161.0,50
71162.0,1280
71163.0,1940
71164.0,2705
71165.0,2583
71166.0,1281
71167.0,2583
71168.0,2522
71169.0,1140
71170.0,1302
71171.0,50
71172.0,1280
71173.0,2585
71174.0,2403
71175.0,1300
71176.0,1280
71177.0,2583
71178.0,1320
71179.0,2583
71180.0,2705
71181.0,1300
71182.0,1300
71183.0,40
71184.0,2583
71185.0,2522
71186.0,1560
71187.0,2522
71188.0,2582
71189.0,1300
71190.0,1560
71191.0,2705
71192.0,2583
71193.0,1940
71194.0,2583
71195.0,2582
71196.0,2522
71197.0,2583
71198.0,2905
71199.0,1302
71200.0,2583
71201.0,1560
71202.0,2403
71203.0,2280
71204.0,2522
71205.0,2403
71206.0,1140
71207.0,1920
71208.0,1920
71209.0,1281
71210.0,1920
71211.0,1160
71212.0,1300
71213.0,40
71214.0,2583
71215.0,2585
71216.0,2582
71217.0,2585
71218.0,40
71219.0,2522
71220.0,1920
71221.0,1560
71222.0,40
71223.0,10
71224.0,2060
71225.0,2280
71226.0,10
71227.0,1160
71228.0,1302
71229.0,1920
71230.0,2060
71231.0,2060
71232.0,2060
71233.0,40
71234.0,2583
71235.0,2060
71236.0,1920
71237.0,2060
71238.0,2060
71239.0,2403
71240.0,2583
71241.0,1280
71242.0,1920
71243.0,2583
71244.0,2583
71245.0,1560
71246.0,1920
71247.0,1560
71248.0,1940
71249.0,1160
71250.0,1280
71251.0,1160
71252.0,1140
71253.0,2585
71254.0,1281
71255.0,1920
71256.0,1160
71257.0,2522
71258.0,2060
71259.0,1302
71260.0,1320
71261.0,2705
71262.0,2403
71263.0,2585
71264.0,1160
71265.0,2462
71266.0,2583
71267.0,2583
71268.0,2522
71269.0,60
71270.0,1160
71271.0,2522
71272.0,2583
71273.0,10
71274.0,1280
71275.0,2705
71276.0,1280
71277.0,2280
71278.0,2583
71279.0,2905
71280.0,1300
71281.0,2522
71282.0,1281
71283.0,1281
71284.0,2403
71285.0,1160
71286.0,1160
71287.0,1300
71288.0,2403
71289.0,2583
71290.0,2583
71291.0,2583
71292.0,1920
71293.0,2585
71294.0,2403
71295.0,1160
71296.0,2585
71297.0,1140
71298.0,1160
71299.0,2583
71300.0,2583
71301.0,2705
71302.0,1560
71303.0,1302
71304.0,2060
71305.0,1160
71306.0,2583
71307.0,2583
71308.0,2060
71309.0,1920
71310.0,1280
71311.0,1320
71312.0,2280
71313.0,1160
71314.0,1280
71315.0,40
71316.0,1920
71317.0,1320
71318.0,1280
71319.0,2403
71320.0,2583
71321.0,2582
71322.0,1280
71323.0,1160
71324.0,2583
71325.0,1560
71326.0,2585
71327.0,2280
71328.0,2522
71329.0,2403
71330.0,50
71331.0,1300
71332.0,10
71333.0,1302
71334.0,1300
71335.0,2280
71336.0,1140
71337.0,1320
71338.0,2583
71339.0,1920
71340.0,1560
71341.0,1302
71342.0,2583
71343.0,1140
71344.0,1160
71345.0,1280
71346.0,1560
71347.0,1320
71348.0,2583
71349.0,2403
71350.0,60
71351.0,1301
71352.0,1160
71353.0,2280
71354.0,1920
71355.0,2280
71356.0,40
71357.0,1560
71358.0,2583
71359.0,2060
71360.0,2583
71361.0,1920
71362.0,2060
71363.0,1920
71364.0,2522
71365.0,1280
71366.0,1302
71367.0,1920
71368.0,2060
71369.0,2522
71370.0,1160
71371.0,1300
71372.0,1560
